,STRUCTURE_NUMBER_008,Rating_2011,Rating_2012,Rating_2013,Rating_2014,Rating_2015,Rating_2016,Rating_2017,Rating_2018,Rating_2019,Rating_2020
10797,903803,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0
10798,904025,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10799,904110,3.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
10800,904120,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0
10801,904140,3.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
10802,904152,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10803,904153,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
10804,904155,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0
10805,904160,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
10806,904250,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10807,904255,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10808,904260,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10809,904305,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10810,904307,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10811,904310,4.0,4.0,4.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0
10812,904320,4.0,4.0,4.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0
10813,904495,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
10814,904510,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0
10815,904512,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10816,904515,4.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0
10817,904517,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0
10818,904532,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10819,904540,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0
10820,904600,4.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0
10821,904602,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10822,904603,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
10823,904604,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10824,904606,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
10825,904908,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
10826,904980,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10827,904982,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0
10828,904984,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,3.0
10829,904986,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10830,904990,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0
10831,910001,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10832,910002,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10833,910003,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10835,910009,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
10836,910021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0
10837,910022,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10838,910045,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10839,910053,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10840,910054,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10841,910055,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10842,910056,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10843,910057,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10844,910058,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10845,910059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10846,910060,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10847,910061,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10848,910062,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10849,910063,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10850,910064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10851,910065,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10852,910066,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10853,910067,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10854,910072,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10855,910073,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10856,910074,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10857,910075,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10858,910076,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10859,910077,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10860,910081,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10861,910084,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10862,910087,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10863,910089,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10864,910090,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10865,910092,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10866,910093,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10867,910094,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10868,910095,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10869,910096,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10870,910097,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10871,914001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10872,914002,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10873,914004,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10874,914005,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10875,914006,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10876,914007,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10877,914010,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10878,914011,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10879,914012,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10880,914013,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
10881,914016,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10882,914017,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10883,914021,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10884,914022,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
10885,914023,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10886,914024,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10887,914025,6.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10888,914026,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10889,914027,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10890,914028,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
10891,915008,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10892,920001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10893,920007,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10894,920009,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
10896,920014,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10897,920018,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10898,920025,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10899,920026,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10900,920027,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
10901,920028,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10902,920031,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10903,920035,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
10904,920042,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10905,920044,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10906,920054,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10907,920055,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10908,920056,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10909,920057,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10910,920058,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10911,920059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10912,920060,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
10913,920061,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10914,920062,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10915,920063,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
10916,920064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10917,920065,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
10918,920066,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
10919,920067,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10920,920068,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10921,920069,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10922,920070,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
10923,920072,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
10924,920073,7.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
10925,920074,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10926,920075,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10927,920076,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0
10928,920077,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
10929,920078,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10930,920079,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10931,920080,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
10932,920081,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10933,920083,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10934,920084,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
10935,920088,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10936,920089,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10937,920092,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
10938,920093,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10939,920094,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10940,920095,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10941,920097,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10942,920098,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10943,920099,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10944,920100,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10945,920101,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
10946,920112,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
10948,920124,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0
10949,920125,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10950,920126,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10951,920127,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
10952,920128,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
10953,920129,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10954,920130,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0
10955,920131,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10956,920132,6.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0
10957,920133,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
10958,920134,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10959,920135,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10960,920136,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10961,920137,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10962,920138,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10963,920140,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10964,920143,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10965,920144,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
10966,920146,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
10967,920147,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10968,920148,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
10969,920150,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10970,920151,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10971,920152,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0
10972,920153,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10973,920154,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10974,920156,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10975,920157,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10976,920158,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10977,920159,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10978,920160,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10979,920161,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10980,920162,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10981,920163,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
10982,920164,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10983,920165,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10984,920166,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10985,920167,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10986,920168,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10987,920169,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10988,920170,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10989,920171,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10990,920172,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
10991,920173,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10992,920174,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10993,920175,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
10994,920176,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10995,920177,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
10996,920178,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
10997,920179,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
10998,920180,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
10999,920181,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11000,920182,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11001,920183,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11002,920184,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
11003,920185,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11004,920186,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
11005,920190,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11006,920191,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11007,920192,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
11008,920193,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0
11009,920194,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0
11010,920195,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11011,920196,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11012,920197,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11013,920198,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11014,920199,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
11015,920200,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
11016,920201,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11017,920202,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
11018,920203,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
11019,920600,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11020,920601,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11021,920602,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
11022,920603,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11023,920604,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
11024,920605,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11025,920606,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11026,920607,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
11027,920608,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
11028,920609,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
11029,920610,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
11030,920910,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0
11031,920940,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11032,920941,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11033,924001,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11034,924002,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11035,924007,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
11036,924008,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11037,924014,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11038,924015,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11039,924016,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
11040,924017,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11041,924018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
11042,924019,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11043,924020,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11044,924036,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11045,924037,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11046,924038,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11047,924045,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
11048,924046,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0
11049,924049,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11050,924051,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11051,924071,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0
11052,924086,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11053,924090,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11054,924108,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11055,924110,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11056,924113,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11057,924114,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11058,924115,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
11059,924116,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11060,924117,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
11061,924141,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11062,924145,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11063,924147,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11066,924151,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11067,924152,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11068,924153,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11069,924154,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11070,924156,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11071,924157,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11072,924158,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
11073,924159,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11074,924160,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11075,924161,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11076,924162,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11077,924163,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11078,924164,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11080,924166,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11081,924167,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11082,924168,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11083,924169,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11084,924170,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11085,924171,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0
11086,924172,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11087,924173,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11088,924174,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11089,924176,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11090,924177,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
11091,924178,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11092,924179,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11093,924180,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11094,924182,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0
11095,924183,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
11096,924186,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11097,924189,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0
11098,925000,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11099,925001,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11100,925002,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11101,925003,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11102,925004,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11103,925005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
11104,925006,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
